year,image,config,region,market,product,doses,asset,asset_top,asset_hours,asset_utilization,is_approved,raw_priority,provided_priority
2024,SYRINGE,1x,EU,Austria,Pneumovax 23,11859,Carlow SFL,0.0,5513.4,0.0001711252202101931,True,1.0,1.0
2024,SYRINGE,1x,EU,Austria,Pneumovax 23,11859,WP B38 SFL,0.0,5760.0,0.00023718151796171496,True,1.0,1.0
2024,SYRINGE,1x,LA,Chile,Pneumovax 23,23334,WP B38 SFL,0.0,5760.0,0.00046668298677111534,True,1.0,1.0
2024,SYRINGE,1x,LA,Puerto Rico,Vaxneuvance Ped,753,Carlow SFL,0.0,5513.4,1.0865780488934599e-05,True,1.0,1.0
2024,VIAL,1x,LA,Argentina,Gardasil,4962,WP B38 VFL,0.0,5760.0,9.92406351400649e-05,True,1.0,1.0
2024,SYRINGE,1x,LA,Puerto Rico,Gardasil 9,12053,WP B38 SFL,0.0,5760.0,0.00024106154279387385,True,1.0,1.0
2024,SYRINGE,1x,AP (ex. China+India+Japan),Taiwan,Gardasil 9,56956,Carlow SFL 2,0.0,3369.4,0.0013560873314603396,True,1.0,1.0
2024,SYRINGE,1x,AP (ex. China+India+Japan),Taiwan,Gardasil 9,56956,Carlow SFL,0.0,5513.4,0.0008218743605946335,True,1.0,1.0
2024,SYRINGE,1x,AP (ex. China+India+Japan),Taiwan,Gardasil 9,56956,WP B38 SFL,0.0,5760.0,0.0011391272904146587,True,1.0,1.0
2024,SYRINGE-Diluent,1x,US,United States of America,ProQuad,329566,Aspen,0.0,5760.0,0.006591286252614386,True,7.282,7.282
2024,SYRINGE-Diluent,1x,US,United States of America,ProQuad,329566,Baxter - Diluent,1250000.0,5760.0,0.01757689833019306,True,7.8,7.8
2024,SYRINGE-Diluent,1x,US,United States of America,ProQuad,329566,Vetter,0.0,5760.0,0.032956810923589916,True,8.68,8.68
2024,SYRINGE-Diluent,1x,LA,Puerto Rico,Varivax,1651,Aspen,0.0,5760.0,3.3019830938465594e-05,True,7.282,7.282
2024,SYRINGE-Diluent,1x,LA,Puerto Rico,Varivax,1651,Baxter - Diluent,1250000.0,5760.0,8.805355875044375e-05,True,7.8,7.8
2024,SYRINGE-Diluent,1x,LA,Puerto Rico,Varivax,1651,Vetter,0.0,5760.0,0.00016510105664676255,True,8.68,8.68
2024,LYO,1x,LA,Barbados,Varivax,430,VMF 101,0.0,3805.1,1.972460875564227e-05,True,9.0,9.0
2024,LYO,1x,LA,Barbados,Varivax,430,WP L127,0.0,5760.0,2.160779697756166e-05,True,9.0,9.0
2024,LYO,1x,LA,Barbados,Varivax,430,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2024,LYO,1x,LA,Barbados,Varivax,430,VMF 102,0.0,3447.6,1.7479671215547038e-05,True,9.0,9.0
2024,SYRINGE,1x,AP (ex. China+India+Japan),China (Hong Kong S.A.R.),Vaxneuvance Ped,1084,Carlow SFL,0.0,5513.4,1.564210630810771e-05,True,1.0,1.0
2024,SYRINGE,1x,AP (ex. China+India+Japan),China (Hong Kong S.A.R.),Vaxneuvance Ped,1084,Coral,166666.66666666666,5760.1,7.22672621007282e-05,True,8.28,8.28
2024,SYRINGE,1x,EU,Spain,Recombivax - HB Pediatric,863,WP B38 SFL,0.0,5760.0,1.7260110464706976e-05,True,1.0,1.0
2024,VIAL-Diluent,1x,GHH (Global Buckets),Greenland,M-M-R II,291667,JHS,0.0,5760.0,0.009722295556024892,True,8.96,8.96
2024,VIAL-Diluent,1x,GHH (Global Buckets),Greenland,M-M-R II,291667,Patheon - Diluent,623333.3333333334,5760.0,0.007291721667018669,True,8.879999999999999,8.879999999999999
2024,LYO,1x,LA,Puerto Rico,M-M-R II,1446,VMF 101,0.0,3805.1,6.632973083874122e-05,True,9.0,9.0
2024,LYO,1x,LA,Puerto Rico,M-M-R II,1446,WP L127,0.0,5760.0,7.266249867338177e-05,True,9.0,9.0
2024,LYO,1x,LA,Puerto Rico,M-M-R II,1446,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2024,LYO,1x,LA,Puerto Rico,M-M-R II,1446,VMF 102,0.0,3447.6,5.878047576204887e-05,True,9.0,9.0
2024,VIAL,1x,LA,Brazil,Vaqta - Pediatric,304735,WP B38 VFL,0.0,5760.0,0.00609473900632964,True,1.0,1.0
2024,VIAL,1x,EU,Switzerland,Recombivax HB - Dialysis,119,WP L131 VFL,0.0,5760.0,5.950038080243714e-06,True,1.0,1.0
2024,SYRINGE,1x,EEMEA,Kuwait,Pneumovax 23,834,WP B38 SFL,0.0,5760.0,1.6680106752683217e-05,True,1.0,1.0
2024,VIAL,1x,EU,Austria,Recombivax HB - Dialysis,681,WP L131 VFL,0.0,5760.0,3.4050217921394696e-05,True,1.0,1.0
2024,LYO,1x,LA,Mexico,M-M-R II,6617,VMF 101,0.0,3805.1,0.00030352961892112765,True,9.0,9.0
2024,LYO,1x,LA,Mexico,M-M-R II,6617,WP L127,0.0,5760.0,0.0003325088200012221,True,9.0,9.0
2024,LYO,1x,LA,Mexico,M-M-R II,6617,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2024,LYO,1x,LA,Mexico,M-M-R II,6617,VMF 102,0.0,3447.6,0.0002689836847285459,True,9.0,9.0
2024,SYRINGE,1x,EU,Portugal,Vaqta - Pediatric,1000,WP B38 SFL,0.0,5760.0,2.0000128000819205e-05,True,1.0,1.0
2024,SYRINGE,1x,EU,Portugal,Vaqta - Pediatric,1000,Parkway,500000.0,5760.1,6.666721596008136e-05,True,8.42,8.42
2024,SYRINGE,1x,EU,Algeria,Pneumovax 23,2500,Carlow SFL,0.0,5513.4,3.607496842275763e-05,True,1.0,1.0
2024,SYRINGE,1x,EU,Algeria,Pneumovax 23,2500,WP B38 SFL,0.0,5760.0,5.0000320002048015e-05,True,1.0,1.0
2024,VIAL-Diluent,1x,LA,Nicaragua,Varivax,430,JHS,0.0,5760.0,1.4333425067253763e-05,True,8.96,8.96
2024,VIAL-Diluent,1x,LA,Nicaragua,Varivax,430,Patheon - Diluent,623333.3333333334,5760.0,1.0750068800440324e-05,True,8.879999999999999,8.879999999999999
2024,SYRINGE,1x,LA,Peru,Vaqta - Pediatric,900,WP B38 SFL,0.0,5760.0,1.8000115200737286e-05,True,1.0,1.0
2024,SYRINGE,1x,EU,Denmark,Vaqta - Pediatric,250,WP B38 SFL,0.0,5760.0,5.000032000204801e-06,True,1.0,1.0
2024,SYRINGE,1x,EU,Denmark,Vaqta - Pediatric,250,Parkway,500000.0,5760.1,1.666680399002034e-05,True,8.42,8.42
2024,SYRINGE,1x,EU,Ireland,Vaxneuvance Ped,25,Carlow SFL,0.0,5513.4,3.6074968422757633e-07,True,1.0,1.0
2024,SYRINGE,1x,EU,Ireland,Vaxneuvance Ped,25,Coral,166666.66666666666,5760.1,1.6666803990020342e-06,True,8.28,8.28
2024,SYRINGE,1x,EU,Germany,Gardasil 9,188530,Carlow SFL,0.0,5513.4,0.0027204855186969985,True,1.0,1.0
2024,SYRINGE,1x,EU,Germany,Gardasil 9,188530,WP B38 SFL,0.0,5760.0,0.0037706241319944447,True,1.0,1.0
2024,SYRINGE,1x,EU,Germany,Gardasil 9,188530,Spruce,1066666.6666666667,3360.0,0.005386605902849206,True,9.05,9.05
2024,SYRINGE,1x,EU,Denmark,Pneumovax 23,29250,Carlow SFL,0.0,5513.4,0.00042207713054626437,True,1.0,1.0
2024,SYRINGE,1x,EU,Denmark,Pneumovax 23,29250,WP B38 SFL,0.0,5760.0,0.0005850037440239618,True,1.0,1.0
2024,SYRINGE,1x,Japan,Japan,Vaxneuvance Ped,6243,Carlow SFL,0.0,5513.4,9.008641114531036e-05,True,1.0,1.0
2024,SYRINGE,1x,EU,Belgium,Vaxneuvance Ped,34192,Carlow SFL,0.0,5513.4,0.0004933901281243716,True,1.0,1.0
2024,SYRINGE,1x,EU,Belgium,Vaxneuvance Ped,34192,Coral,166666.66666666666,5760.1,0.002279485448107102,True,8.28,8.28
2024,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Pneumovax 23,3333,WP B38 SFL,0.0,5760.0,6.666042662673042e-05,True,1.0,1.0
2024,SYRINGE-Diluent,1x,US,United States of America,M-M-R II,365672,Aspen,0.0,5760.0,0.0073134025553789166,True,7.282,7.282
2024,SYRINGE-Diluent,1x,US,United States of America,M-M-R II,365672,Baxter - Diluent,1250000.0,5760.0,0.019502556593211547,True,7.8,7.8
2024,SYRINGE-Diluent,1x,US,United States of America,M-M-R II,365672,Vetter,0.0,5760.0,0.036567434031577806,True,8.68,8.68
2024,SYRINGE,1x,EU,Finland,Recombivax - HB Pediatric,834,WP B38 SFL,0.0,5760.0,1.6680106752683217e-05,True,1.0,1.0
2024,LYO,1x,LA,Colombia,Varivax,2109,VMF 101,0.0,3805.1,9.674232526895243e-05,True,9.0,9.0
2024,LYO,1x,LA,Colombia,Varivax,2109,WP L127,0.0,5760.0,0.00010597870657134311,True,9.0,9.0
2024,LYO,1x,LA,Colombia,Varivax,2109,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2024,LYO,1x,LA,Colombia,Varivax,2109,VMF 102,0.0,3447.6,8.573168975253186e-05,True,9.0,9.0
2024,LYO,1x,LA,Honduras,Varivax,430,VMF 101,0.0,3805.1,1.972460875564227e-05,True,9.0,9.0
2024,LYO,1x,LA,Honduras,Varivax,430,WP L127,0.0,5760.0,2.160779697756166e-05,True,9.0,9.0
2024,LYO,1x,LA,Honduras,Varivax,430,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2024,LYO,1x,LA,Honduras,Varivax,430,VMF 102,0.0,3447.6,1.7479671215547038e-05,True,9.0,9.0
2024,SYRINGE,1x,US,United States of America,Vaxneuvance Ped,427468,Carlow SFL,0.0,5513.4,0.006168357840695745,True,1.0,1.0
2024,SYRINGE,1x,US,United States of America,Vaxneuvance Ped,427468,Coral,166666.66666666666,5760.1,0.028498101472024064,True,8.28,8.28
2024,SYRINGE,1x,EU,Spain,Gardasil 9,75199,Carlow SFL,0.0,5513.4,0.0010851206201691805,True,1.0,1.0
2024,SYRINGE,1x,EU,Spain,Gardasil 9,75199,WP B38 SFL,0.0,5760.0,0.0015039896255336033,True,1.0,1.0
2024,SYRINGE,1x,EU,Spain,Gardasil 9,75199,Spruce,1066666.6666666667,3360.0,0.002148556607905148,True,9.05,9.05
2024,SYRINGE,1x,EU,Germany,Vaqta - Adult,800,WP B38 SFL,0.0,5760.0,1.6000102400655364e-05,True,1.0,1.0
2024,SYRINGE,1x,EU,Germany,Vaqta - Adult,800,Parkway,500000.0,5760.1,5.333377276806509e-05,True,8.14,8.14
2024,SYRINGE,1x,EU,Portugal,Vaxneuvance Ped,12850,Carlow SFL,0.0,5513.4,0.00018542533769297422,True,1.0,1.0
2024,SYRINGE,1x,EU,Portugal,Vaxneuvance Ped,12850,Coral,166666.66666666666,5760.1,0.0008566737250870455,True,8.28,8.28
2024,SYRINGE,1x,EU,Ireland,Recombivax - HB Pediatric,250,WP B38 SFL,0.0,5760.0,5.000032000204801e-06,True,1.0,1.0
2024,VIAL-Diluent,1x,LA,Colombia,Varivax,2109,JHS,0.0,5760.0,7.03004499228795e-05,True,8.96,8.96
2024,VIAL-Diluent,1x,LA,Colombia,Varivax,2109,Patheon - Diluent,623333.3333333334,5760.0,5.272533744215964e-05,True,8.879999999999999,8.879999999999999
2024,SYRINGE,1x,EU,Portugal,Pneumovax 23,6799,Carlow SFL,0.0,5513.4,9.810948412253167e-05,True,1.0,1.0
2024,SYRINGE,1x,EU,Portugal,Pneumovax 23,6799,WP B38 SFL,0.0,5760.0,0.00013598087027756977,True,1.0,1.0
2024,SYRINGE,1x,EU,Czech Republic,Gardasil 9,17922,Carlow SFL,0.0,5513.4,0.00025861423362906493,True,1.0,1.0
2024,SYRINGE,1x,EU,Czech Republic,Gardasil 9,17922,WP B38 SFL,0.0,5760.0,0.00035844229403068174,True,1.0,1.0
2024,SYRINGE,1x,EU,Czech Republic,Gardasil 9,17922,Spruce,1066666.6666666667,3360.0,0.000512060420043831,True,9.05,9.05
2024,VIAL,1x,EEMEA,Israel,Vaqta - Pediatric,26668,WP B38 VFL,0.0,5760.0,0.0005333634135258465,True,1.0,1.0
2024,SYRINGE,1x,EU,Malta,Vaxneuvance Ped,63,Carlow SFL,0.0,5513.4,9.090892042534924e-07,True,1.0,1.0
2024,SYRINGE,1x,EU,Malta,Vaxneuvance Ped,63,Coral,166666.66666666666,5760.1,4.200034605485126e-06,True,8.28,8.28
2024,SYRINGE,1x,Canada,Canada,Pneumovax 23,60807,WP B38 SFL,0.0,5760.0,0.0012161477833458135,True,1.0,1.0
2024,SYRINGE,1x,EU,Hungary,Gardasil 9,18323,Carlow SFL,0.0,5513.4,0.0002644006585640752,True,1.0,1.0
2024,SYRINGE,1x,EU,Hungary,Gardasil 9,18323,WP B38 SFL,0.0,5760.0,0.00036646234535901034,True,1.0,1.0
2024,SYRINGE,1x,EU,Hungary,Gardasil 9,18323,Spruce,1066666.6666666667,3360.0,0.0005235176362271576,True,9.05,9.05
2024,VIAL,1x,LA,Brazil,Gardasil,541667,WP B38 VFL,0.0,5760.0,0.010833409333819736,True,1.0,1.0
2024,SYRINGE,1x,AP (ex. China+India+Japan),Indonesia,Pneumovax 23,3221,WP B38 SFL,0.0,5760.0,6.442041229063866e-05,True,1.0,1.0
2024,VIAL-Diluent,1x,LA,Colombia,ProQuad,500,JHS,0.0,5760.0,1.6666773334016e-05,True,8.96,8.96
2024,VIAL-Diluent,1x,LA,Colombia,ProQuad,500,Patheon - Diluent,623333.3333333334,5760.0,1.2500080000512004e-05,True,8.879999999999999,8.879999999999999
2024,SYRINGE,1x,AP (ex. China+India+Japan),Taiwan,Pneumovax 23,22077,WP B38 SFL,0.0,5760.0,0.00044154282587408555,True,1.0,1.0
2024,SYRINGE,1x,Japan,Japan,Gardasil,1235,WP B38 SFL,0.0,5760.0,2.4700158081011718e-05,True,1.0,1.0
2024,SYRINGE,1x,EU,Austria,Vaqta - Pediatric,2292,WP B38 SFL,0.0,5760.0,4.5840293377877616e-05,True,1.0,1.0
2024,SYRINGE,1x,EU,Austria,Vaqta - Pediatric,2292,Parkway,500000.0,5760.1,0.0001528012589805065,True,8.42,8.42
2024,VIAL,1x,US,United States of America,Recombivax HB - Dialysis,3000,WP L131 VFL,0.0,5760.0,0.00015000096000614404,True,1.0,1.0
2024,SYRINGE,1x,India,India,Gardasil,24589,WP B38 SFL,0.0,5760.0,0.0004917831474121434,True,1.0,1.0
2024,SYRINGE,1x,EU,Russian Federation,Pneumovax 23,62500,Carlow SFL,0.0,5513.4,0.0009018742105689409,True,1.0,1.0
2024,SYRINGE,1x,EU,Russian Federation,Pneumovax 23,62500,WP B38 SFL,0.0,5760.0,0.0012500080000512003,True,1.0,1.0
2024,SYRINGE,1x,EEMEA,Iran (Islamic Republic of),Pneumovax 23,1852,WP B38 SFL,0.0,5760.0,3.704023705751717e-05,True,1.0,1.0
2024,SYRINGE,1x,EU,Martinique,Pneumovax 23,29,Carlow SFL,0.0,5513.4,4.184696337039885e-07,True,1.0,1.0
2024,SYRINGE,1x,EU,Martinique,Pneumovax 23,29,WP B38 SFL,0.0,5760.0,5.80003712023757e-07,True,1.0,1.0
2024,VIAL-Diluent,1x,LA,Bermuda,Varivax,430,JHS,0.0,5760.0,1.4333425067253763e-05,True,8.96,8.96
2024,VIAL-Diluent,1x,LA,Bermuda,Varivax,430,Patheon - Diluent,623333.3333333334,5760.0,1.0750068800440324e-05,True,8.879999999999999,8.879999999999999
2024,SYRINGE,1x,EU,Algeria,Gardasil,112865,WP B38 SFL,0.0,5760.0,0.0022573144468124597,True,1.0,1.0
2024,SYRINGE,1x,AP (ex. China+India+Japan),New Zealand,Gardasil 9,13065,Carlow SFL,0.0,5513.4,0.0001885277849773314,True,1.0,1.0
2024,SYRINGE,1x,AP (ex. China+India+Japan),New Zealand,Gardasil 9,13065,WP B38 SFL,0.0,5760.0,0.0002613016723307029,True,1.0,1.0
2024,SYRINGE,1x,US,United States of America,Vaqta - Pediatric,288129,WP B38 SFL,0.0,5760.0,0.005762616880748037,True,1.0,1.0
2024,SYRINGE,1x,US,United States of America,Vaqta - Pediatric,288129,Parkway,500000.0,5760.1,0.019208758267362284,True,8.42,8.42
2024,VIAL,1x,EU,Italy,Recombivax HB - Dialysis,338,WP L131 VFL,0.0,5760.0,1.690010816069223e-05,True,1.0,1.0
2024,VIAL,1x,AP (ex. China+India+Japan),Malaysia,Gardasil,36008,WP B38 VFL,0.0,5760.0,0.0007201646090534979,True,1.0,1.0
2024,SYRINGE,1x,EU,French Guiana,Vaqta - Adult,2,WP B38 SFL,0.0,5760.0,4.000025600163841e-08,True,1.0,1.0
2024,SYRINGE,1x,EU,French Guiana,Vaqta - Adult,2,Parkway,500000.0,5760.1,1.3333443192016272e-07,True,8.14,8.14
2024,SYRINGE,1x,EU,Hungary,Vaxneuvance Ped,22500,Carlow SFL,0.0,5513.4,0.0003246747158048187,True,1.0,1.0
2024,SYRINGE,1x,EU,Hungary,Vaxneuvance Ped,22500,Coral,166666.66666666666,5760.1,0.0015000123591018305,True,8.28,8.28
2024,SYRINGE,1x,EEMEA,Ukraine,Gardasil 9,32468,WP B38 SFL,0.0,5760.0,0.0006493641559305979,True,1.0,1.0
2024,SYRINGE,1x,EEMEA,United Arab Emirates,Pneumovax 23,875,WP B38 SFL,0.0,5760.0,1.7500112000716805e-05,True,1.0,1.0
2024,LYO,1x,LA,Colombia,ProQuad,500,VMF 101,0.0,3805.1,2.293559157632822e-05,True,9.0,9.0
2024,LYO,1x,LA,Colombia,ProQuad,500,WP L127,0.0,5760.0,2.5125345322746114e-05,True,9.0,9.0
2024,LYO,1x,LA,Colombia,ProQuad,500,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2024,LYO,1x,LA,Colombia,ProQuad,500,VMF 102,0.0,3447.6,2.032519908784539e-05,True,9.0,9.0
2024,SYRINGE,1x,EU,Ireland,Pneumovax 23,10417,Carlow SFL,0.0,5513.4,0.0001503171784239465,True,1.0,1.0
2024,SYRINGE,1x,EU,Ireland,Pneumovax 23,10417,WP B38 SFL,0.0,5760.0,0.00020834133338453367,True,1.0,1.0
2024,SYRINGE,1x,EU,Bulgaria,Gardasil 9,9029,Carlow SFL,0.0,5513.4,0.00013028835595563148,True,1.0,1.0
2024,SYRINGE,1x,EU,Bulgaria,Gardasil 9,9029,WP B38 SFL,0.0,5760.0,0.00018058115571939658,True,1.0,1.0
2024,SYRINGE,1x,EU,Bulgaria,Gardasil 9,9029,Spruce,1066666.6666666667,3360.0,0.000257973079599138,True,9.05,9.05
2024,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Vaxneuvance Ped,1250,Carlow SFL,0.0,5513.4,1.8037484211378814e-05,True,1.0,1.0
2024,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Vaxneuvance Ped,1250,Coral,166666.66666666666,5760.1,8.333401995010171e-05,True,8.28,8.28
2024,VIAL,1x,LA,Peru,Gardasil,53777,WP B38 VFL,0.0,5760.0,0.0010755468835000543,True,1.0,1.0
2024,VIAL,1x,EEMEA,United Arab Emirates,Vaqta - Adult,100,WP B38 VFL,0.0,5760.0,2.0000128000819205e-06,True,1.0,1.0
2024,VIAL-Diluent,1x,LA,Argentina,Varivax,2187,JHS,0.0,5760.0,7.2900466562986e-05,True,8.96,8.96
2024,VIAL-Diluent,1x,LA,Argentina,Varivax,2187,Patheon - Diluent,623333.3333333334,5760.0,5.46753499222395e-05,True,8.879999999999999,8.879999999999999
2024,SYRINGE,1x,EU,Austria,Gardasil 9,22658,Carlow SFL,0.0,5513.4,0.000326954653809137,True,1.0,1.0
2024,SYRINGE,1x,EU,Austria,Gardasil 9,22658,WP B38 SFL,0.0,5760.0,0.00045316290024256155,True,1.0,1.0
2024,SYRINGE,1x,EU,Austria,Gardasil 9,22658,Spruce,1066666.6666666667,3360.0,0.0006473755717750879,True,9.05,9.05
2024,VIAL,1x,AP (ex. China+India+Japan),Australia,Recombivax HB - Dialysis,767,WP L131 VFL,0.0,5760.0,3.8350245441570826e-05,True,1.0,1.0
2024,SYRINGE-Diluent,1x,US,United States of America,Varivax,419565,Aspen,0.0,5760.0,0.008391257036763971,True,7.282,7.282
2024,SYRINGE-Diluent,1x,US,United States of America,Varivax,419565,Baxter - Diluent,1250000.0,5760.0,0.022376857284754654,True,7.8,7.8
2024,SYRINGE-Diluent,1x,US,United States of America,Varivax,419565,Vetter,0.0,5760.0,0.04195676852331855,True,8.68,8.68
2024,SYRINGE,1x,LA,Panama,Pneumovax 23,507,WP B38 SFL,0.0,5760.0,1.0140064896415337e-05,True,1.0,1.0
2024,SYRINGE,1x,EU,Romania,Pneumovax 23,2000,Carlow SFL,0.0,5513.4,2.8859974738206107e-05,True,1.0,1.0
2024,SYRINGE,1x,EU,Romania,Pneumovax 23,2000,WP B38 SFL,0.0,5760.0,4.000025600163841e-05,True,1.0,1.0
2024,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Gardasil,6417,WP B38 SFL,0.0,5760.0,0.00012834082138125683,True,1.0,1.0
2024,VIAL,1x,AP (ex. China+India+Japan),Thailand,Vaqta - Pediatric,3500,WP B38 VFL,0.0,5760.0,7.000044800286722e-05,True,1.0,1.0
2025,SYRINGE,1x,Canada,Canada,Gardasil 9,106744,Carlow SFL 2,0.0,4765.3,0.001797024404621037,True,1.0,1.0
2025,SYRINGE,1x,Canada,Canada,Gardasil 9,106744,Carlow SFL,0.0,5760.0,0.001474369854125451,True,1.0,1.0
2025,SYRINGE,1x,Canada,Canada,Gardasil 9,106744,WP B38 SFL,0.0,5760.0,0.002134893663319445,True,1.0,1.0
2025,SYRINGE,1x,Canada,Canada,Gardasil 9,106744,Spruce,2500000.0,4800.0,0.002134893663319445,True,9.05,9.05
2025,VIAL-Diluent,1x,GHH (Global Buckets),Antarctica,M-M-R II,291667,JHS,0.0,5760.0,0.009722295556024892,True,8.96,8.96
2025,VIAL-Diluent,1x,GHH (Global Buckets),Antarctica,M-M-R II,291667,Patheon - Diluent,0.0,5760.0,0.007291721667018669,True,8.879999999999999,8.879999999999999
2025,SYRINGE,1x,EU,Netherlands,Vaqta - Adult,6667,WP B38 SFL,0.0,5760.0,0.00013334085338146163,True,1.0,1.0
2025,SYRINGE,1x,EU,Netherlands,Vaqta - Adult,6667,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2025,SYRINGE,1x,EEMEA,Israel,Gardasil 9,33343,Carlow SFL 2,0.0,4765.3,0.0005613260204159412,True,1.0,1.0
2025,SYRINGE,1x,EEMEA,Israel,Gardasil 9,33343,WP B38 SFL,0.0,5760.0,0.0006668642679313147,True,1.0,1.0
2025,SYRINGE,1x,EU,Austria,Pneumovax 23,8076,Carlow SFL,0.0,5760.0,0.00011154735574755623,True,1.0,1.0
2025,SYRINGE,1x,EU,Austria,Pneumovax 23,8076,WP B38 SFL,0.0,5760.0,0.0001615210337346159,True,1.0,1.0
2025,VIAL,1x,EU,Ireland,Recombivax HB - Dialysis,167,WP L131 VFL,0.0,5760.0,8.350053440342019e-06,True,1.0,1.0
2025,VIAL-Diluent,1x,EEMEA,Jordan,Varivax,17530,JHS,0.0,5760.0,0.000584337073090601,True,8.96,8.96
2025,VIAL-Diluent,1x,EEMEA,Jordan,Varivax,17530,Patheon - Diluent,0.0,5760.0,0.00043825280481795087,True,8.879999999999999,8.879999999999999
2025,SYRINGE,1x,EEMEA,Qatar,Pneumovax 23,654,WP B38 SFL,0.0,5760.0,1.308008371253576e-05,True,1.0,1.0
2025,SYRINGE,1x,EU,Greece,Recombivax HB - Adult,25,WP B38 SFL,0.0,5760.0,5.000032000204801e-07,True,1.0,1.0
2025,SYRINGE,1x,EU,Greece,Recombivax HB - Adult,25,Spruce,2500000.0,4800.0,5.000032000204801e-07,True,9.05,9.05
2025,SYRINGE,1x,EU,Denmark,Vaxneuvance Ped,15592,Carlow SFL,0.0,5760.0,0.000215359877515589,True,1.0,1.0
2025,SYRINGE,1x,EU,Denmark,Vaxneuvance Ped,15592,Coral,166666.66666666666,5760.1,0.0010394752312495887,True,8.28,8.28
2025,VIAL-Diluent,1x,LA,Brazil,M-M-R II,13007,JHS,0.0,5760.0,0.00043356944151109236,True,8.96,8.96
2025,VIAL-Diluent,1x,LA,Brazil,M-M-R II,13007,Patheon - Diluent,0.0,5760.0,0.00032517708113331925,True,8.879999999999999,8.879999999999999
2025,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Pneumovax 23,3334,WP B38 SFL,0.0,5760.0,6.668042675473124e-05,True,1.0,1.0
2025,SYRINGE,1x,EU,Austria,Vaxneuvance Adult,6057,Carlow SFL,0.0,5760.0,8.366051681066719e-05,True,1.0,1.0
2025,SYRINGE,1x,EU,Switzerland,Recombivax HB - Adult,164,WP B38 SFL,0.0,5760.0,3.2800209921343494e-06,True,1.0,1.0
2025,SYRINGE,1x,EU,Portugal,Vaxneuvance Adult,2056,Carlow SFL,0.0,5760.0,2.8397890467679e-05,True,1.0,1.0
2025,SYRINGE,1x,EEMEA,Iran (Islamic Republic of),Vaxneuvance Adult,391,Carlow SFL,0.0,5760.0,5.400571582131561e-06,True,1.0,1.0
2025,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Vaxneuvance Ped,29612,Carlow SFL,0.0,5760.0,0.0004090069710743729,True,1.0,1.0
2025,SYRINGE,1x,AP (ex. China+India+Japan),"Korea, Republic of",Vaxneuvance Ped,29612,Coral,166666.66666666666,5760.1,0.0019741495990099295,True,8.28,8.28
2025,VIAL,1x,EU,Russian Federation,Gardasil,3334,WP B38 VFL,0.0,5760.0,6.668042675473124e-05,True,1.0,1.0
2025,SYRINGE,1x,EU,France,Recombivax - HB Pediatric,1981,WP B38 SFL,0.0,5760.0,3.962025356962285e-05,True,1.0,1.0
2025,SYRINGE,1x,EU,France,Recombivax - HB Pediatric,1981,Spruce,2500000.0,4800.0,3.962025356962284e-05,True,9.05,9.05
2025,SYRINGE,1x,LA,Ecuador,Gardasil 9,7886,WP B38 SFL,0.0,5760.0,0.00015772100941446025,True,1.0,1.0
2025,SYRINGE,1x,LA,Ecuador,Gardasil 9,7886,Spruce,2500000.0,4800.0,0.00015772100941446025,True,9.05,9.05
2025,SYRINGE,1x,EEMEA,Saudi Arabia,Vaxneuvance Ped,3215,Carlow SFL,0.0,5760.0,4.4406234364585594e-05,True,1.0,1.0
2025,SYRINGE,1x,EEMEA,Saudi Arabia,Vaxneuvance Ped,3215,Coral,166666.66666666666,5760.1,0.0002143350993116616,True,8.28,8.28
2025,SYRINGE,1x,EU,Croatia,Gardasil 9,11148,Carlow SFL,0.0,5760.0,0.00015397844500665637,True,1.0,1.0
2025,SYRINGE,1x,EU,Croatia,Gardasil 9,11148,WP B38 SFL,0.0,5760.0,0.0002229614269531325,True,1.0,1.0
2025,SYRINGE,1x,EU,Croatia,Gardasil 9,11148,Spruce,2500000.0,4800.0,0.00022296142695313247,True,9.05,9.05
2025,SYRINGE,1x,India,India,Pneumovax 23,112468,Carlow SFL,0.0,5760.0,0.001553430907159009,True,1.0,1.0
2025,SYRINGE,1x,India,India,Pneumovax 23,112468,WP B38 SFL,0.0,5760.0,0.0022493743959961345,True,1.0,1.0
2025,SYRINGE,1x,US,United States of America,Vaqta - Adult,68027,WP B38 SFL,0.0,5760.0,0.001360548707511728,True,1.0,1.0
2025,SYRINGE,1x,US,United States of America,Vaqta - Adult,68027,Parkway,0.0,0.0,1000000.0,True,1.0,1.0
2025,SYRINGE,1x,AP (ex. China+India+Japan),Thailand,Vaxneuvance Ped,1250,Carlow SFL,0.0,5760.0,1.726525441857916e-05,True,1.0,1.0
